record_id,hospital_id,procedure_id,period_id,patient_count,p50_wait_days,p90_wait_days,pct_within_benchmark,data_completeness
6257,122,8,7,352,23.7,43.1,66.4,Complete
6258,122,8,8,244,28.1,53.7,51.3,Complete
6259,122,8,9,680,19.6,37.6,77.2,Complete
6260,122,8,10,727,16.1,34.9,69.6,Complete
6261,123,5,1,72,14.0,30.8,80.1,Complete
6262,123,5,2,30,19.9,34.7,79.1,Complete
6263,123,5,3,40,11.8,25.8,92.4,Partial
6264,123,5,4,20,14.9,26.2,100.0,Complete
6265,123,5,5,45,17.5,32.3,76.2,Complete
6266,123,5,6,47,13.6,27.2,82.9,Complete
6267,123,5,7,40,17.2,37.2,72.7,Complete
6268,123,5,8,18,18.7,37.0,63.4,Complete
6269,123,5,9,28,14.5,31.5,91.7,Complete
6270,123,5,10,62,13.9,24.4,100.0,Complete
6271,123,8,1,78,18.1,32.2,94.8,Complete
6272,123,8,2,26,17.0,30.8,88.5,Complete
6273,123,8,3,37,16.9,33.5,71.8,Complete
6274,123,8,4,35,15.8,29.2,100.0,Complete
6275,123,8,5,22,17.8,35.2,79.4,Complete
6276,123,8,6,19,19.0,31.9,78.9,Complete
6277,123,8,7,24,27.0,50.3,47.9,Partial
6278,123,8,8,28,20.3,41.9,62.1,Complete
6279,123,8,9,51,15.4,26.5,100.0,Complete
6280,123,8,10,53,16.0,28.2,99.7,Complete
6281,124,1,1,82,136.0,229.5,80.3,Complete
6282,124,1,2,218,105.3,190.0,98.8,Complete
6283,124,1,3,132,122.5,226.3,73.1,Complete
6284,124,1,4,185,118.8,201.6,92.6,Complete
6285,124,1,5,102,121.6,208.9,82.9,Complete
6286,124,1,6,124,86.3,176.5,100.0,Complete
6287,124,1,7,62,146.9,252.3,59.7,Complete
6288,124,1,8,93,191.5,321.7,57.6,Complete
6289,124,1,9,166,117.0,219.6,73.9,Partial
6290,124,1,10,91,102.0,180.6,81.2,Complete
6291,124,2,1,158,126.9,225.9,71.0,Complete
6292,124,2,2,43,104.3,193.9,84.0,Complete
6293,124,2,3,219,90.4,177.8,93.1,Complete
6294,124,2,4,134,101.5,209.8,74.3,Complete
6295,124,2,5,57,81.8,179.1,99.0,Complete
6296,124,2,6,147,102.6,222.3,75.7,Complete
6297,124,2,7,57,137.3,270.9,67.1,Complete
6298,124,2,8,45,132.2,254.4,66.9,Partial
6299,124,2,9,115,102.5,182.3,93.5,Complete
6300,124,2,10,98,102.1,211.6,80.4,Complete
6301,124,3,1,220,1.4,2.6,62.7,Complete
6302,124,3,2,224,1.5,2.6,70.8,Partial
6303,124,3,3,299,1.1,2.4,73.5,Complete
6304,124,3,4,234,1.3,2.4,77.4,Complete
6305,124,3,5,132,1.1,2.4,71.7,Partial
6306,124,3,6,266,1.0,1.9,100.0,Complete
6307,124,3,7,246,2.1,3.6,51.0,Complete
6308,124,3,8,181,1.8,3.3,58.0,Complete
6309,124,3,9,280,1.1,1.9,83.9,Complete
6310,124,3,10,242,1.1,2.1,91.5,Complete
6311,124,4,1,219,67.4,140.7,67.0,Complete
6312,124,4,2,85,75.9,128.5,84.2,Complete
6313,124,4,3,246,64.3,125.5,92.8,Partial
6314,124,4,4,211,67.1,112.2,89.9,Complete
6315,124,4,5,230,68.6,139.1,83.7,Complete
6316,124,4,6,86,72.2,121.0,85.3,Complete
6317,124,4,7,62,117.4,210.4,43.2,Complete
6318,124,4,8,32,93.0,162.1,59.3,Complete
6319,124,4,9,169,59.9,103.8,88.7,Complete
6320,124,4,10,127,66.1,122.9,77.7,Complete
6321,124,5,1,159,13.6,29.2,89.8,Complete
6322,124,5,2,99,15.5,29.2,91.7,Complete
6323,124,5,3,72,15.1,28.6,78.4,Complete
6324,124,5,4,201,21.2,37.6,68.0,Complete
6325,124,5,5,100,19.3,35.0,67.9,Complete
6326,124,5,6,115,15.4,27.5,90.8,Complete
6327,124,5,7,33,25.2,50.9,49.0,Complete
6328,124,5,8,20,20.4,44.6,64.7,Partial
6329,124,5,9,103,18.1,34.0,75.3,Partial
6330,124,5,10,229,18.3,33.5,70.0,Complete
6331,124,6,1,273,10.7,18.0,66.8,Complete
6332,124,6,2,175,6.1,13.6,100.0,Complete
6333,124,6,3,140,7.9,16.0,80.6,Complete
6334,124,6,4,190,10.1,17.5,78.8,Complete
6335,124,6,5,268,7.1,15.7,91.9,Complete
6336,124,6,6,189,8.1,17.2,80.5,Complete
6337,124,6,7,206,9.6,19.4,61.4,Complete
6338,124,6,8,116,10.6,22.1,59.5,Complete
6339,124,6,9,288,6.7,13.4,97.4,Complete
6340,124,6,10,201,10.2,17.2,71.5,Complete
6341,124,7,1,162,17.8,32.7,84.0,Complete
6342,124,7,2,65,17.1,30.2,79.8,Partial
6343,124,7,3,179,16.9,32.0,88.2,Complete
6344,124,7,4,185,15.6,28.2,100.0,Complete
6345,124,7,5,148,15.9,29.0,97.9,Complete
6346,124,7,6,145,19.5,35.3,81.7,Complete
6347,124,7,7,33,28.6,49.1,49.6,Complete
6348,124,7,8,95,22.8,45.4,60.7,Complete
6349,124,7,9,157,14.9,25.6,93.3,Complete
6350,124,7,10,164,15.8,32.9,71.0,Partial
6351,124,8,1,161,21.1,39.0,62.3,Complete
6352,124,8,2,139,19.5,34.1,75.8,Complete
6353,124,8,3,112,13.7,30.2,98.0,Partial
6354,124,8,4,158,14.2,31.3,98.1,Complete
6355,124,8,5,149,13.5,29.9,100.0,Complete
6356,124,8,6,199,15.9,32.2,92.0,Complete
6357,124,8,7,103,24.3,51.4,53.2,Complete
6358,124,8,8,83,23.1,42.6,68.5,Complete
6359,124,8,9,145,18.3,31.3,82.0,Complete
6360,124,8,10,65,16.9,28.5,97.9,Complete
6361,125,1,1,262,138.4,243.8,69.1,Complete
6362,125,1,2,278,97.8,216.0,79.3,Complete
6363,125,1,3,246,85.1,175.3,90.9,Complete
6364,125,1,4,186,115.3,199.7,88.9,Complete
6365,125,1,5,256,89.4,175.3,89.7,Complete
6366,125,1,6,442,102.7,210.5,73.6,Complete
6367,125,1,7,192,156.3,300.9,61.7,Complete
6368,125,1,8,183,190.6,339.2,48.1,Complete
6369,125,1,9,519,127.5,227.4,73.6,Partial
6370,125,1,10,165,122.7,211.3,80.9,Complete
6371,125,2,1,279,106.8,198.9,95.6,Complete
6372,125,2,2,306,130.2,234.1,81.4,Partial
6373,125,2,3,537,111.4,191.3,94.6,Complete
6374,125,2,4,152,101.0,219.9,78.0,Complete
6375,125,2,5,479,122.0,217.0,81.3,Complete
6376,125,2,6,195,102.9,227.8,76.5,Complete
6377,125,2,7,142,153.9,291.4,64.1,Complete
6378,125,2,8,213,133.8,250.1,62.6,Complete
6379,125,2,9,216,82.0,171.3,100.0,Complete
6380,125,2,10,857,95.4,177.0,100.0,Complete
6381,125,3,1,651,1.1,2.4,84.0,Estimated
6382,125,3,2,702,1.1,2.3,82.2,Complete
6383,125,3,3,610,1.2,2.1,90.7,Complete
6384,125,3,4,636,1.0,2.2,90.4,Complete
6385,125,3,5,449,1.1,2.0,95.3,Complete
6386,125,3,6,672,1.1,2.1,86.1,Complete
6387,125,3,7,403,1.7,2.9,65.5,Complete
6388,125,3,8,473,1.7,3.2,52.3,Complete
6389,125,3,9,862,1.1,2.1,94.0,Complete
6390,125,3,10,809,1.1,1.9,100.0,Partial
6391,125,4,1,297,65.8,124.0,79.7,Complete
6392,125,4,2,404,69.9,134.5,81.7,Complete
6393,125,4,3,151,83.5,139.6,71.9,Estimated
6394,125,4,4,237,84.2,147.3,76.2,Complete
6395,125,4,5,129,66.1,139.6,83.0,Complete
6396,125,4,6,212,72.7,126.4,76.2,Complete
6397,125,4,7,296,86.4,184.8,61.6,Complete
6398,125,4,8,332,90.7,187.0,54.5,Complete
6399,125,4,9,308,72.0,122.1,95.9,Complete
6400,125,4,10,504,69.5,128.8,88.6,Partial
6401,125,5,1,390,21.4,36.9,64.5,Complete
6402,125,5,2,290,20.9,36.7,70.5,Partial
6403,125,5,3,342,19.6,35.9,74.8,Complete
6404,125,5,4,251,15.1,30.4,87.4,Complete
6405,125,5,5,203,15.4,30.5,81.2,Complete
6406,125,5,6,193,21.5,36.4,62.4,Complete
6407,125,5,7,291,21.7,46.8,48.1,Complete
6408,125,5,8,268,21.9,38.2,68.9,Complete
6409,125,5,9,362,18.4,33.4,86.9,Partial
6410,125,5,10,337,15.9,27.2,100.0,Estimated
6411,125,6,1,626,9.0,19.2,73.5,Complete
6412,125,6,2,620,7.8,16.4,86.9,Complete
6413,125,6,3,589,10.4,18.6,66.3,Complete
6414,125,6,4,720,7.4,15.2,75.3,Complete
6415,125,6,5,648,8.6,15.3,78.5,Partial
6416,125,6,6,501,6.0,13.2,96.5,Partial
6417,125,6,7,673,10.6,19.7,64.5,Complete
6418,125,6,8,626,10.9,23.1,53.5,Partial
6419,125,6,9,803,9.7,17.9,81.7,Partial
6420,125,6,10,477,7.6,12.9,100.0,Estimated
6421,125,7,1,471,17.7,34.6,84.4,Complete
6422,125,7,2,219,16.1,35.1,68.1,Partial
6423,125,7,3,184,16.1,31.8,86.8,Complete
6424,125,7,4,557,15.7,32.6,86.9,Complete
6425,125,7,5,337,13.4,27.7,94.9,Partial
6426,125,7,6,799,12.9,27.3,89.4,Partial
6427,125,7,7,87,20.0,38.1,65.0,Complete
6428,125,7,8,224,17.3,37.8,73.5,Complete
6429,125,7,9,489,17.3,34.6,75.8,Complete
6430,125,7,10,345,19.8,33.6,75.5,Complete
6431,125,8,1,583,17.7,36.3,66.5,Partial
6432,125,8,2,158,18.7,32.8,89.2,Complete
6433,125,8,3,614,14.2,28.9,91.4,Complete
6434,125,8,4,347,20.0,33.4,75.4,Partial
6435,125,8,5,367,16.5,28.5,98.8,Complete
6436,125,8,6,288,16.7,30.0,87.2,Complete
6437,125,8,7,265,25.3,43.4,60.7,Complete
6438,125,8,8,157,20.9,43.4,71.0,Complete
6439,125,8,9,243,17.8,33.5,83.7,Complete
6440,125,8,10,755,19.9,37.6,70.5,Complete
6441,126,1,1,666,117.8,209.8,78.7,Complete
6442,126,1,2,201,133.7,232.5,72.6,Complete
6443,126,1,3,399,141.1,250.7,74.0,Complete
6444,126,1,4,754,113.8,250.5,72.6,Complete
6445,126,1,5,489,125.0,216.1,83.3,Complete
6446,126,1,6,262,149.2,282.1,63.6,Complete
6447,126,1,7,298,170.0,326.0,48.4,Complete
6448,126,1,8,302,215.8,365.0,49.5,Complete
6449,126,1,9,562,122.6,216.3,80.6,Complete
6450,126,1,10,582,112.3,221.8,78.2,Complete
6451,126,2,1,587,127.4,276.5,55.1,Complete
6452,126,2,2,420,158.2,288.0,58.5,Complete
6453,126,2,3,430,158.0,278.6,63.8,Partial
6454,126,2,4,162,123.4,224.3,72.4,Complete
6455,126,2,5,663,146.3,255.3,72.2,Complete
6456,126,2,6,224,128.4,251.4,59.5,Partial
6457,126,2,7,136,183.5,341.4,45.0,Complete
6458,126,2,8,297,145.2,315.6,52.5,Complete
6459,126,2,9,348,116.6,247.9,76.9,Complete
6460,126,2,10,622,141.4,244.7,77.2,Estimated
6461,126,3,1,619,1.3,2.4,77.9,Complete
6462,126,3,2,336,1.1,2.4,81.0,Complete
6463,126,3,3,819,1.1,2.3,87.6,Complete
6464,126,3,4,409,1.2,2.4,84.0,Complete
6465,126,3,5,550,1.4,2.3,89.4,Complete
6466,126,3,6,544,1.7,2.8,72.3,Estimated
6467,126,3,7,579,2.1,4.5,46.2,Complete
6468,126,3,8,782,2.2,3.6,45.8,Complete
6469,126,3,9,738,1.3,2.3,86.8,Complete
6470,126,3,10,805,1.2,2.3,88.3,Complete
6471,126,4,1,449,88.6,164.5,58.9,Complete
6472,126,4,2,748,98.1,180.0,53.1,Complete
6473,126,4,3,447,87.0,156.3,59.1,Estimated
6474,126,4,4,544,88.9,152.1,76.0,Complete
6475,126,4,5,332,77.1,133.8,87.8,Complete
6476,126,4,6,593,69.8,136.0,73.3,Estimated
6477,126,4,7,273,99.7,220.4,45.6,Complete
6478,126,4,8,227,97.9,200.3,58.5,Complete
6479,126,4,9,453,84.4,155.1,59.5,Complete
6480,126,4,10,593,74.4,162.3,69.9,Partial
6481,126,5,1,553,22.0,40.9,61.3,Complete
6482,126,5,2,291,25.6,43.8,63.0,Complete
6483,126,5,3,185,22.2,43.6,64.9,Complete
6484,126,5,4,444,18.6,39.0,57.5,Partial
6485,126,5,5,526,21.3,36.3,70.1,Complete
6486,126,5,6,691,19.4,37.4,73.3,Complete
6487,126,5,7,192,27.8,51.9,47.1,Complete
6488,126,5,8,159,34.5,58.2,47.4,Complete
6489,126,5,9,443,17.8,36.7,72.7,Estimated
6490,126,5,10,206,17.0,30.8,74.6,Complete
6491,126,6,1,653,9.3,16.8,70.3,Complete
6492,126,6,2,797,11.5,19.7,64.9,Complete
6493,126,6,3,891,11.1,19.4,58.9,Partial
6494,126,6,4,845,9.7,17.8,82.2,Complete
6495,126,6,5,557,11.0,18.7,76.3,Complete
6496,126,6,6,560,7.8,16.4,80.1,Complete
6497,126,6,7,998,14.2,23.7,49.8,Complete
6498,126,6,8,513,14.3,28.3,41.6,Complete
6499,126,6,9,828,8.8,15.2,91.5,Complete
6500,126,6,10,878,8.5,16.6,82.2,Complete
6501,126,7,1,391,20.6,38.9,69.1,Complete
6502,126,7,2,197,18.3,35.6,65.3,Complete
6503,126,7,3,662,19.9,34.7,69.6,Complete
6504,126,7,4,305,19.0,31.8,85.6,Complete
6505,126,7,5,257,23.0,40.9,61.1,Complete
6506,126,7,6,690,16.0,31.8,84.2,Complete
6507,126,7,7,162,26.9,54.6,46.5,Partial
6508,126,7,8,203,29.7,61.3,44.6,Complete
6509,126,7,9,662,19.8,33.9,84.7,Complete
6510,126,7,10,801,18.5,38.3,71.8,Complete
6511,126,8,1,464,21.7,41.3,66.4,Partial
6512,126,8,2,447,16.2,35.3,78.0,Complete
6513,126,8,3,341,21.3,38.1,65.0,Complete
6514,126,8,4,557,20.7,37.0,68.5,Complete
6515,126,8,5,325,21.7,40.9,61.9,Complete
6516,126,8,6,488,20.3,37.3,77.8,Complete
6517,126,8,7,181,28.0,53.9,51.0,Complete
6518,126,8,8,271,31.5,55.8,49.7,Complete
6519,126,8,9,647,23.5,41.2,61.1,Complete
6520,126,8,10,613,20.2,42.4,59.8,Complete
6521,127,8,1,69,27.5,60.2,40.5,Complete
6522,127,8,2,76,30.3,51.1,55.6,Complete
6523,127,8,3,94,23.6,46.6,57.4,Complete
6524,127,8,4,42,26.1,53.5,48.3,Complete
6525,127,8,5,40,34.5,60.6,42.5,Partial
6526,127,8,6,39,21.5,45.2,54.7,Complete
6527,127,8,7,20,31.7,61.9,39.0,Complete
6528,127,8,8,31,35.8,71.0,35.2,Complete
6529,127,8,9,88,29.7,58.1,52.6,Complete
6530,127,8,10,68,23.9,44.0,70.5,Complete
6531,128,2,1,39,126.5,244.0,76.1,Partial
6532,128,2,2,22,95.4,203.9,81.7,Complete
6533,128,2,3,34,96.8,207.2,85.7,Complete
6534,128,2,4,11,118.9,241.2,73.1,Complete
6535,128,2,5,13,125.5,226.2,84.4,Complete
6536,128,2,6,26,92.7,178.4,99.1,Complete
6537,128,2,7,11,168.7,306.8,52.6,Complete
6538,128,2,8,21,162.0,312.2,48.6,Complete
6539,128,2,9,27,91.9,196.7,84.3,Complete
6540,128,2,10,46,91.2,186.2,78.4,Complete
6541,128,7,1,15,16.2,32.2,70.3,Complete
6542,128,7,2,25,14.7,32.1,84.0,Complete
6543,128,7,3,20,16.4,28.7,86.9,Complete
6544,128,7,4,32,16.7,32.3,69.6,Complete
6545,128,7,5,35,15.8,33.1,78.6,Complete
6546,128,7,6,41,14.5,29.2,92.2,Complete
6547,128,7,7,7,25.9,48.1,49.5,Complete
6548,128,7,8,11,26.1,44.9,51.1,Complete
6549,128,7,9,15,18.2,34.1,80.6,Complete
6550,128,7,10,43,18.9,34.6,69.1,Complete
6551,128,8,1,24,21.5,36.2,68.1,Complete
6552,128,8,2,22,20.8,38.6,78.1,Complete
6553,128,8,3,21,23.6,40.0,60.4,Complete
6554,128,8,4,13,19.5,36.1,67.4,Complete
6555,128,8,5,33,19.6,36.2,83.6,Complete
6556,128,8,6,15,14.1,31.0,93.5,Complete
6557,128,8,7,13,25.2,45.4,53.8,Complete
6558,128,8,8,10,24.0,51.1,51.3,Complete
6559,128,8,9,28,14.7,32.6,82.2,Complete
6560,128,8,10,47,17.6,37.4,76.9,Complete
6561,129,2,1,32,190.6,332.1,46.6,Complete
6562,129,2,2,42,162.0,300.6,50.0,Complete
6563,129,2,3,37,170.7,325.1,47.2,Complete
6564,129,2,4,68,161.4,274.2,53.4,Complete
6565,129,2,5,19,168.6,286.9,55.2,Complete
6566,129,2,6,70,192.9,335.1,46.2,Complete
6567,129,2,7,49,227.2,464.7,32.9,Complete
6568,129,2,8,27,284.2,512.2,30.3,Complete
6569,129,2,9,33,157.4,314.6,47.2,Estimated
6570,129,2,10,34,176.8,304.7,48.8,Complete
6571,129,8,1,39,27.4,60.9,40.7,Partial
6572,129,8,2,24,27.6,53.3,49.0,Complete
6573,129,8,3,66,33.7,56.7,44.7,Complete
6574,129,8,4,62,27.4,47.3,62.6,Complete
6575,129,8,5,82,28.9,57.6,53.0,Complete
6576,129,8,6,40,27.3,46.9,51.9,Complete
6577,129,8,7,32,40.1,83.6,31.9,Complete
6578,129,8,8,54,43.1,73.1,42.3,Complete
6579,129,8,9,37,28.8,53.0,50.6,Complete
6580,129,8,10,54,25.3,51.1,47.8,Complete
6581,130,4,1,43,105.2,198.2,54.2,Complete
6582,130,4,2,55,106.9,233.6,45.3,Complete
6583,130,4,3,15,91.6,183.2,50.4,Complete
6584,130,4,4,39,116.5,210.5,52.7,Complete
6585,130,4,5,33,105.2,228.3,47.8,Complete
6586,130,4,6,43,119.4,220.8,41.5,Estimated
6587,130,4,7,18,157.4,307.0,31.4,Complete
6588,130,4,8,24,140.7,260.8,42.5,Complete
6589,130,4,9,73,102.3,208.7,43.1,Complete
6590,130,4,10,64,88.3,168.9,59.0,Complete
6591,130,5,1,40,32.0,58.2,45.6,Complete
6592,130,5,2,30,31.9,54.7,44.9,Complete
6593,130,5,3,84,26.8,51.8,45.7,Complete
6594,130,5,4,30,21.2,46.3,52.8,Complete
6595,130,5,5,58,28.5,56.3,46.2,Complete
6596,130,5,6,25,20.2,40.9,64.5,Complete
6597,130,5,7,20,28.2,57.7,48.0,Partial
6598,130,5,8,10,35.0,69.5,42.1,Complete
6599,130,5,9,25,23.8,44.3,52.1,Complete
6600,130,5,10,69,23.3,46.2,54.6,Complete
6601,130,8,1,53,23.4,45.3,61.5,Complete
6602,130,8,2,33,23.8,51.5,56.9,Complete
6603,130,8,3,33,28.6,55.1,44.1,Complete
6604,130,8,4,21,26.0,53.1,54.7,Complete
6605,130,8,5,31,30.3,56.5,46.2,Complete
6606,130,8,6,35,30.4,53.8,56.8,Complete
6607,130,8,7,16,38.1,81.5,31.6,Complete
6608,130,8,8,12,34.6,69.5,35.7,Partial
6609,130,8,9,36,22.3,46.3,52.6,Partial
6610,130,8,10,36,23.3,49.4,60.0,Complete
6611,131,1,1,183,117.3,207.9,72.5,Partial
6612,131,1,2,112,88.8,180.2,97.7,Complete
6613,131,1,3,182,120.7,241.9,63.8,Complete
6614,131,1,4,97,108.2,199.0,75.6,Complete
6615,131,1,5,105,111.2,207.7,77.1,Complete
6616,131,1,6,115,102.7,204.3,87.2,Complete
6617,131,1,7,23,157.7,341.5,46.9,Complete
6618,131,1,8,87,116.8,250.7,68.5,Complete
6619,131,1,9,228,114.0,208.0,71.9,Complete
6620,131,1,10,60,98.0,177.3,95.5,Complete
6621,131,2,1,186,111.2,204.1,91.9,Complete
6622,131,2,2,75,108.8,215.7,72.8,Complete
6623,131,2,3,55,127.7,238.8,67.9,Complete
6624,131,2,4,101,98.2,207.2,74.9,Complete
6625,131,2,5,138,100.3,219.6,86.6,Complete
6626,131,2,6,102,102.2,177.8,87.8,Complete
6627,131,2,7,68,170.2,329.0,46.8,Complete
6628,131,2,8,74,126.1,245.6,60.1,Complete
6629,131,2,9,163,104.8,206.4,70.8,Complete
6630,131,2,10,211,105.7,202.8,83.0,Complete
6631,131,3,1,78,1.1,2.2,82.1,Complete
6632,131,3,2,154,1.2,2.3,77.5,Complete
6633,131,3,3,175,1.2,2.1,85.5,Complete
6634,131,3,4,154,1.4,2.5,68.7,Complete
6635,131,3,5,169,1.1,2.1,78.9,Estimated
6636,131,3,6,136,1.1,2.4,67.4,Estimated
6637,131,3,7,137,1.4,3.0,67.0,Complete
6638,131,3,8,232,1.9,3.7,50.9,Complete
6639,131,3,9,183,1.3,2.5,71.1,Complete
6640,131,3,10,295,1.1,1.9,95.4,Complete
6641,131,4,1,116,70.7,142.2,65.2,Complete
6642,131,4,2,208,62.4,121.6,91.9,Estimated
6643,131,4,3,50,63.5,140.1,73.1,Complete
6644,131,4,4,186,62.0,130.9,82.5,Complete
6645,131,4,5,63,88.1,148.6,71.5,Complete
6646,131,4,6,123,70.8,124.7,83.5,Complete
6647,131,4,7,48,121.5,204.4,55.8,Complete
6648,131,4,8,34,91.8,199.0,50.9,Complete
6649,131,4,9,132,54.7,107.2,100.0,Estimated
6650,131,4,10,73,51.5,114.3,90.5,Complete
6651,131,5,1,41,19.0,35.6,64.9,Complete
6652,131,5,2,193,14.1,30.4,96.3,Complete
6653,131,5,3,168,14.2,28.4,89.0,Complete
6654,131,5,4,92,17.1,28.4,78.8,Complete
6655,131,5,5,162,15.7,34.5,83.8,Complete
6656,131,5,6,93,14.8,26.7,100.0,Complete
6657,131,5,7,90,19.2,41.6,67.9,Complete
6658,131,5,8,34,22.2,44.9,54.1,Complete
6659,131,5,9,70,19.1,36.0,64.4,Complete
6660,131,5,10,199,14.1,27.6,83.8,Complete
6661,131,6,1,171,7.9,16.3,84.1,Complete
6662,131,6,2,146,7.5,14.2,92.8,Complete
6663,131,6,3,107,10.6,17.9,66.4,Complete
6664,131,6,4,170,9.7,18.3,64.7,Complete
6665,131,6,5,116,10.0,17.3,68.6,Complete
6666,131,6,6,111,7.2,13.1,100.0,Complete
6667,131,6,7,181,9.3,19.2,73.0,Complete
6668,131,6,8,162,11.8,25.6,44.7,Complete
6669,131,6,9,169,9.4,16.1,83.9,Estimated
6670,131,6,10,151,8.2,16.0,72.5,Complete
6671,131,7,1,112,18.6,33.8,76.8,Complete
6672,131,7,2,78,16.2,29.0,81.4,Complete
6673,131,7,3,173,16.6,35.1,78.5,Complete
6674,131,7,4,152,17.8,34.2,83.1,Partial
6675,131,7,5,164,13.6,28.9,81.3,Complete
6676,131,7,6,87,16.8,33.4,79.2,Partial
6677,131,7,7,89,21.5,43.0,54.7,Complete
6678,131,7,8,62,23.7,52.2,49.5,Complete
6679,131,7,9,77,19.2,34.4,78.6,Complete
6680,131,7,10,184,14.9,27.9,83.9,Complete
6681,131,8,1,142,15.9,34.7,74.0,Complete
6682,131,8,2,183,20.3,35.8,75.1,Complete
6683,131,8,3,150,20.6,36.3,67.9,Complete
6684,131,8,4,72,19.9,37.2,73.3,Complete
6685,131,8,5,142,19.1,38.8,77.0,Complete
6686,131,8,6,218,17.2,33.5,85.6,Complete
6687,131,8,7,94,22.1,40.5,72.9,Complete
6688,131,8,8,95,29.4,49.7,51.5,Complete
6689,131,8,9,90,20.3,36.6,68.2,Complete
6690,131,8,10,160,18.4,31.9,93.8,Complete
6691,132,1,1,102,117.5,210.2,69.8,Complete
6692,132,1,2,147,113.4,201.0,78.6,Complete
6693,132,1,3,213,147.9,268.8,59.2,Complete
6694,132,1,4,104,128.2,225.8,71.1,Complete
6695,132,1,5,111,105.4,231.3,71.2,Complete
6696,132,1,6,68,131.6,221.2,70.6,Complete
6697,132,1,7,55,183.5,372.7,45.0,Complete
6698,132,1,8,30,172.2,337.7,48.4,Complete
6699,132,1,9,169,127.8,236.4,62.0,Complete
6700,132,1,10,206,119.3,206.3,80.3,Estimated
6701,132,2,1,154,103.3,204.7,90.0,Partial
6702,132,2,2,132,96.2,212.4,79.0,Complete
6703,132,2,3,49,123.7,272.7,65.0,Complete
6704,132,2,4,53,156.7,262.4,68.5,Complete
6705,132,2,5,124,112.4,221.5,76.3,Complete
6706,132,2,6,131,121.0,212.6,76.0,Complete
6707,132,2,7,33,172.5,380.7,47.4,Partial
6708,132,2,8,67,191.7,374.9,43.0,Complete
6709,132,2,9,166,99.0,199.4,82.9,Complete
6710,132,2,10,90,98.3,205.2,90.4,Partial
6711,132,3,1,185,1.6,2.8,64.6,Complete
6712,132,3,2,173,1.5,2.8,62.2,Complete
6713,132,3,3,192,1.4,2.7,66.1,Complete
6714,132,3,4,127,1.6,2.9,56.5,Partial
6715,132,3,5,141,1.1,2.2,88.0,Complete
6716,132,3,6,126,1.2,2.6,66.8,Complete
6717,132,3,7,201,2.0,3.4,50.3,Complete
6718,132,3,8,127,1.8,3.8,44.8,Complete
6719,132,3,9,288,1.5,2.7,68.7,Complete
6720,132,3,10,161,1.3,2.6,68.4,Complete
6721,132,4,1,85,77.8,136.4,83.5,Complete
6722,132,4,2,132,87.5,166.8,64.6,Estimated
6723,132,4,3,169,63.6,128.0,84.3,Complete
6724,132,4,4,153,83.3,149.6,71.2,Complete
6725,132,4,5,98,70.6,142.9,72.7,Complete
6726,132,4,6,157,82.5,145.5,62.7,Estimated
6727,132,4,7,71,98.3,203.2,48.5,Complete
6728,132,4,8,60,105.8,190.8,48.3,Complete
6729,132,4,9,139,61.4,125.1,72.7,Complete
6730,132,4,10,155,73.7,143.2,78.8,Complete
6731,132,5,1,64,20.5,37.1,63.9,Complete
6732,132,5,2,66,19.3,37.6,76.3,Complete
6733,132,5,3,67,21.2,41.0,69.0,Complete
6734,132,5,4,45,17.3,31.3,72.7,Complete
6735,132,5,5,78,21.2,39.8,72.1,Complete
6736,132,5,6,103,17.8,32.8,71.8,Complete
6737,132,5,7,115,22.9,46.4,61.4,Complete
6738,132,5,8,94,22.5,43.9,58.1,Complete
6739,132,5,9,216,20.5,39.2,67.1,Complete
6740,132,5,10,173,20.0,37.2,75.9,Partial
6741,132,6,1,182,9.4,18.2,61.9,Complete
6742,132,6,2,134,7.3,15.7,92.5,Complete
6743,132,6,3,131,8.2,17.9,82.1,Complete
6744,132,6,4,116,9.2,19.8,66.8,Complete
6745,132,6,5,113,9.2,19.4,72.2,Complete
6746,132,6,6,178,8.9,19.1,69.5,Partial
6747,132,6,7,142,13.6,29.1,49.4,Complete
6748,132,6,8,150,12.4,22.4,64.3,Complete
6749,132,6,9,245,11.5,20.2,63.3,Complete
6750,132,6,10,230,8.8,16.1,70.4,Complete
6751,132,7,1,101,15.9,33.8,73.0,Complete
6752,132,7,2,145,19.4,41.1,63.6,Complete
6753,132,7,3,119,19.0,40.6,66.2,Complete
6754,132,7,4,89,23.0,40.8,56.4,Complete
6755,132,7,5,75,19.7,33.1,80.2,Complete
6756,132,7,6,88,19.4,36.5,63.3,Complete
6757,132,7,7,41,28.7,55.7,49.8,Complete
6758,132,7,8,75,31.4,57.2,49.0,Complete
6759,132,7,9,157,19.0,33.7,77.5,Estimated
6760,132,7,10,58,19.7,37.4,70.5,Complete
6761,132,8,1,112,17.4,33.7,81.2,Complete
6762,132,8,2,89,16.2,35.3,78.2,Complete
6763,132,8,3,135,17.6,34.5,81.4,Complete
6764,132,8,4,173,20.9,35.1,73.5,Partial
6765,132,8,5,70,22.5,38.9,75.3,Complete
6766,132,8,6,48,23.4,41.4,69.9,Complete
6767,132,8,7,68,23.7,46.4,56.1,Complete
6768,132,8,8,91,31.7,62.8,46.5,Complete
6769,132,8,9,85,14.8,32.8,77.2,Complete
6770,132,8,10,222,17.9,36.7,84.6,Complete
6771,133,1,1,583,112.7,246.5,61.0,Partial
